Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR18491085,WGS,8292,5733049111,PRJNA820119,SAMN26980278,Metagenome or environmental,5193643145,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622643,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.236 E,CD34,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,CD34,SRP366030
SRR18491086,WGS,7102,3716387683,PRJNA820119,SAMN26980277,Metagenome or environmental,3371465707,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622642,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.235 E,CD33,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:23:00Z,1,CD33,SRP366030
SRR18491087,WGS,7431,4532185832,PRJNA820119,SAMN26980276,Metagenome or environmental,4109246141,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX14622641,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.234 E,CD32,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:23:00Z,1,CD32,SRP366030
SRR18491088,WGS,5831,7801709291,PRJNA820119,SAMN26980275,Metagenome or environmental,7066252657,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX14622640,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.233 E,CD31,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,CD31,SRP366030
SRR18491089,WGS,300,9391840800,PRJNA820119,SAMN26980068,Metagenome or environmental,3075554740,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622639,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.26 E,META20IMWJ28_CD24,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,META20IMWJ28_CD24,SRP366030
SRR18491090,WGS,6381,7187372243,PRJNA820119,SAMN26980274,Metagenome or environmental,6597869638,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622638,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.232 E,CD30,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,CD30,SRP366030
SRR18491091,WGS,6776,4570704027,PRJNA820119,SAMN26980273,Metagenome or environmental,4154358458,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622637,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.231 E,CD29,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:25:00Z,1,CD29,SRP366030
SRR18491092,WGS,6240,7758938464,PRJNA820119,SAMN26980272,Metagenome or environmental,7085017062,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622548,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.230 E,CD28,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,CD28,SRP366030
SRR18491093,WGS,300,6199420500,PRJNA820119,SAMN26980170,Metagenome or environmental,2033999485,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622635,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.128 E,META20IMWJ27_TD26,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,META20IMWJ27_TD26,SRP366030
SRR18491094,WGS,300,7459641000,PRJNA820119,SAMN26980169,Metagenome or environmental,2451319383,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622634,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.127 E,META20IMWJ27_TD25,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,META20IMWJ27_TD25,SRP366030
SRR18491095,WGS,300,5695616100,PRJNA820119,SAMN26980168,Metagenome or environmental,1865012048,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622633,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.126 E,META20IMWJ27_TD24,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,META20IMWJ27_TD24,SRP366030
SRR18491096,WGS,300,6156408300,PRJNA820119,SAMN26980167,Metagenome or environmental,2016194051,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622632,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.125 E,META20IMWJ27_TD23,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,META20IMWJ27_TD23,SRP366030
SRR18491097,WGS,300,5199032400,PRJNA820119,SAMN26980166,Metagenome or environmental,1688841760,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622631,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.124 E,META20IMWJ27_TD22,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:22:00Z,1,META20IMWJ27_TD22,SRP366030
SRR18491098,WGS,300,7978683900,PRJNA820119,SAMN26980165,Metagenome or environmental,2605494650,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622630,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.123 E,META20IMWJ27_TD21,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,META20IMWJ27_TD21,SRP366030
SRR18491099,WGS,300,8505120900,PRJNA820119,SAMN26980057,Metagenome or environmental,2769333136,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622629,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.15 E,META20IMWJ28_CD13,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ28_CD13,SRP366030
SRR18491100,WGS,300,9336428400,PRJNA820119,SAMN26980164,Metagenome or environmental,3040753941,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622628,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.122 E,META20IMWJ27_TD20,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,META20IMWJ27_TD20,SRP366030
SRR18491101,WGS,300,7473727200,PRJNA820119,SAMN26980163,Metagenome or environmental,2424496441,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622627,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.121 E,META20IMWJ27_TD19,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,META20IMWJ27_TD19,SRP366030
SRR18491102,WGS,300,8677399200,PRJNA820119,SAMN26980162,Metagenome or environmental,2842482943,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622626,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.120 E,META20IMWJ27_TD18,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,META20IMWJ27_TD18,SRP366030
SRR18491103,WGS,300,10223715000,PRJNA820119,SAMN26980161,Metagenome or environmental,3336423650,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622625,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.119 E,META20IMWJ27_TD17,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:35:00Z,1,META20IMWJ27_TD17,SRP366030
SRR18491104,WGS,300,8541638400,PRJNA820119,SAMN26980160,Metagenome or environmental,2785073409,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622624,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.118 E,META20IMWJ27_TD16,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,META20IMWJ27_TD16,SRP366030
SRR18491105,WGS,300,8261192700,PRJNA820119,SAMN26980159,Metagenome or environmental,2703650454,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622623,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.117 E,META20IMWJ27_TD15,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,META20IMWJ27_TD15,SRP366030
SRR18491106,WGS,300,7398552300,PRJNA820119,SAMN26980158,Metagenome or environmental,2431455720,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622622,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.116 E,META20IMWJ27_TD14,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:26:00Z,1,META20IMWJ27_TD14,SRP366030
SRR18491107,WGS,300,9051172200,PRJNA820119,SAMN26980157,Metagenome or environmental,2936526560,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622621,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.115 E,META20IMWJ27_TD13,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ27_TD13,SRP366030
SRR18491108,WGS,300,8720215200,PRJNA820119,SAMN26980156,Metagenome or environmental,2834798082,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622620,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.114 E,META20IMWJ27_TD12,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:28:00Z,1,META20IMWJ27_TD12,SRP366030
SRR18491109,WGS,300,7274505000,PRJNA820119,SAMN26980155,Metagenome or environmental,2371920194,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622619,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.113 E,META20IMWJ27_TD11,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:36:00Z,1,META20IMWJ27_TD11,SRP366030
SRR18491110,WGS,300,7770765900,PRJNA820119,SAMN26980056,Metagenome or environmental,2539233197,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622618,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.14 E,META20IMWJ28_CD12,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,META20IMWJ28_CD12,SRP366030
SRR18491111,WGS,300,8620627200,PRJNA820119,SAMN26980154,Metagenome or environmental,2815289791,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622617,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.112 E,META20IMWJ27_TD10,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,META20IMWJ27_TD10,SRP366030
SRR18491112,WGS,300,10366181100,PRJNA820119,SAMN26980153,Metagenome or environmental,3355026081,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622616,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.111 E,META20IMWJ27_TD9,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-25T23:44:00Z,1,META20IMWJ27_TD9,SRP366030
SRR18491113,WGS,300,8773722600,PRJNA820119,SAMN26980152,Metagenome or environmental,2863987150,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622615,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.110 E,META20IMWJ27_TD8,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,META20IMWJ27_TD8,SRP366030
SRR18491114,WGS,300,8327886000,PRJNA820119,SAMN26980151,Metagenome or environmental,2766664912,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622614,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.109 E,META20IMWJ27_TD7,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:37:00Z,1,META20IMWJ27_TD7,SRP366030
SRR18491115,WGS,300,8757838800,PRJNA820119,SAMN26980150,Metagenome or environmental,2837265356,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622613,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.108 E,META20IMWJ27_TD6,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:54:00Z,1,META20IMWJ27_TD6,SRP366030
SRR18491116,WGS,300,8569102500,PRJNA820119,SAMN26980149,Metagenome or environmental,2795907794,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622612,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.107 E,META20IMWJ27_TD5,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-25T23:34:00Z,1,META20IMWJ27_TD5,SRP366030
SRR18491117,WGS,300,5851210800,PRJNA820119,SAMN26980148,Metagenome or environmental,1910840764,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622611,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.106 E,META20IMWJ27_TD4,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:35:00Z,1,META20IMWJ27_TD4,SRP366030
SRR18491118,WGS,300,6676904400,PRJNA820119,SAMN26980147,Metagenome or environmental,2178755965,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622610,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.105 E,META20IMWJ27_TD3,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:25:00Z,1,META20IMWJ27_TD3,SRP366030
SRR18491119,WGS,300,8055789900,PRJNA820119,SAMN26980146,Metagenome or environmental,2615781013,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622609,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.104 E,META20IMWJ27_TD2,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ27_TD2,SRP366030
SRR18491120,WGS,300,11100744300,PRJNA820119,SAMN26980145,Metagenome or environmental,3620262806,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622552,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.103 E,META20IMWJ27_TD1,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:44:00Z,1,META20IMWJ27_TD1,SRP366030
SRR18491121,WGS,300,9153157800,PRJNA820119,SAMN26980088,Metagenome or environmental,2985760565,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622607,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.46 E,META20IMWJ28_CD44,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-26T00:02:00Z,1,META20IMWJ28_CD44,SRP366030
SRR18491122,WGS,300,6541639200,PRJNA820119,SAMN26980087,Metagenome or environmental,2136955692,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622606,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.45 E,META20IMWJ28_CD43,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-25T23:57:00Z,1,META20IMWJ28_CD43,SRP366030
SRR18491123,WGS,300,7266169800,PRJNA820119,SAMN26980086,Metagenome or environmental,2413853379,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622605,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.44 E,META20IMWJ28_CD42,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,META20IMWJ28_CD42,SRP366030
SRR18491124,WGS,300,8264870100,PRJNA820119,SAMN26980085,Metagenome or environmental,2725207669,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622604,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.43 E,META20IMWJ28_CD41,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ28_CD41,SRP366030
SRR18491125,WGS,300,8265855000,PRJNA820119,SAMN26980049,Metagenome or environmental,2702714900,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622603,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.7 E,META20IMWJ28_CD5,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,META20IMWJ28_CD5,SRP366030
SRR18491126,WGS,6573,5175309336,PRJNA820119,SAMN26980444,Metagenome or environmental,4693881662,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622602,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.402 E,TD100,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:25:00Z,1,TD100,SRP366030
SRR18491127,WGS,5393,2550017533,PRJNA820119,SAMN26980443,Metagenome or environmental,2335375053,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX14622601,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.401 E,TD99,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:24:00Z,1,TD99,SRP366030
SRR18491128,WGS,5639,3165186059,PRJNA820119,SAMN26980442,Metagenome or environmental,2897428188,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622600,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.400 E,TD98,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:23:00Z,1,TD98,SRP366030
SRR18491129,WGS,7300,6660578717,PRJNA820119,SAMN26980441,Metagenome or environmental,6102825188,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622599,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.399 E,TD97,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:26:00Z,1,TD97,SRP366030
SRR18491130,WGS,6692,4482403070,PRJNA820119,SAMN26980440,Metagenome or environmental,4051174930,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622598,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.398 E,TD96,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,TD96,SRP366030
SRR18491131,WGS,7583,7366612403,PRJNA820119,SAMN26980439,Metagenome or environmental,6677307228,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622597,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.397 E,TD95,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,TD95,SRP366030
SRR18491132,WGS,7407,3790187030,PRJNA820119,SAMN26980438,Metagenome or environmental,3428435488,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622596,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.396 E,TD94,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:23:00Z,1,TD94,SRP366030
SRR18491133,WGS,7266,4819589944,PRJNA820119,SAMN26980437,Metagenome or environmental,4357054990,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX14622595,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.395 E,TD93,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:26:00Z,1,TD93,SRP366030
